1	245 
2	240 
3	52 
4	238 
5	20 
6	66 
7	357 
8	40 
9	250 
10	188 
11	20 
12	103 
13	230 
14	325 
15	70 
16	291 
17	267 
18	187 
19	149 
20	337 
21	350 
22	118 
23	168 
24	20 
25	366 
26	215 
27	242 
28	219 
29	180 
30	160 
31	164 
32	24 
33	149 
34	71 
35	96 
36	155 
37	158 
38	59 
39	73 
40	119 
41	308 
42	42 
43	298 
44	267 
45	9 
46	187 
47	237 
48	150 
49	169 
50	315 
51	351 
52	354 
53	48 
54	47 
55	18 
56	96 
57	279 
58	104 
59	143 
60	30 
61	354 
62	84 
63	312 
64	270 
65	271 
66	207 
67	315 
68	182 
69	343 
70	33 
71	58 
72	148 
73	128 
74	220 
75	13 
76	180 
77	212 
78	224 
79	333 
80	266 
81	114 
82	59 
83	285 
84	234 
85	358 
86	266 
87	68 
88	251 
89	71 
90	342 
91	342 
92	343 
93	188 
94	146 
95	177 
96	149 
97	73 
98	188 
99	75 
100	191 
101	343 
102	245 
103	90 
104	136 
105	94 
106	22 
107	24 
108	349 
109	333 
110	161 
111	13 
112	145 
113	253 
114	316 
115	233 
116	42 
117	37 
118	65 
119	300 
120	121 
121	125 
122	361 
123	190 
124	42 
125	281 
126	30 
127	285 
128	324 
129	337 
130	338 
131	103 
132	188 
133	360 
134	329 
135	104 
136	185 
137	196 
138	92 
139	297 
140	299 
141	293 
142	292 
143	78 
144	138 
145	288 
146	104 
147	294 
148	76 
149	99 
150	51 
151	63 
152	277 
153	109 
154	369 
155	10 
156	18 
157	359 
158	9 
159	160 
160	69 
161	101 
162	46 
163	167 
164	219 
165	122 
166	60 
167	70 
168	64 
169	120 
170	148 
171	83 
172	29 
173	276 
174	329 
175	276 
176	320 
177	357 
178	306 
179	59 
180	55 
181	128 
182	334 
183	159 
184	362 
185	317 
186	92 
187	372 
188	110 
189	278 
190	238 
191	196 
192	275 
193	346 
194	259 
195	204 
196	134 
197	46 
198	98 
199	312 
200	244 
201	235 
202	218 
203	214 
204	49 
205	244 
206	136 
207	55 
208	265 
209	136 
210	23 
211	17 
212	90 
213	8 
214	316 
215	138 
216	359 
217	370 
218	176 
219	340 
220	345 
221	328 
222	362 
223	246 
224	35 
225	217 
226	48 
227	337 
228	119 
229	275 
230	46 
231	184 
232	210 
233	52 
234	34 
235	159 
236	47 
237	40 
238	227 
239	48 
240	242 
241	362 
242	151 
243	247 
244	134 
245	320 
246	235 
247	307 
248	107 
249	177 
250	179 
251	141 
252	329 
253	305 
254	45 
255	33 
256	71 
257	262 
258	271 
259	272 
260	152 
261	191 
262	92 
263	71 
264	337 
265	58 
266	289 
267	20 
268	267 
269	137 
270	275 
271	92 
272	24 
273	144 
274	264 
275	124 
276	155 
277	331 
278	40 
279	53 
280	114 
281	364 
282	69 
283	241 
284	126 
285	96 
286	78 
287	333 
288	312 
289	16 
290	280 
291	203 
292	135 
293	270 
294	56 
295	274 
296	139 
297	137 
298	175 
299	240 
300	207 
301	288 
302	365 
303	184 
304	131 
305	295 
306	205 
307	241 
308	108 
309	40 
310	91 
311	33 
312	32 
313	63 
314	229 
315	217 
316	137 
317	160 
318	345 
319	185 
320	152 
321	285 
322	72 
323	88 
324	217 
325	279 
326	174 
327	24 
328	49 
329	192 
330	99 
331	320 
332	83 
333	350 
334	75 
335	185 
336	311 
337	198 
338	359 
339	4 
340	182 
341	228 
342	36 
343	99 
344	222 
345	205 
346	208 
347	292 
348	23 
349	258 
350	338 
351	202 
352	86 
353	11 
354	108 
355	172 
356	211 
357	130 
358	67 
359	355 
360	38 
361	43 
362	276 
363	107 
364	107 
365	79 
366	216 
367	52 
368	14 
369	228 
370	269 
371	94 
372	259 
373	24 
374	46 
375	3 
376	190 
377	267 
378	122 
379	40 
380	179 
381	138 
382	234 
383	107 
384	136 
385	350 
386	180 
387	312 
388	30 
389	354 
390	1 
391	57 
392	107 
393	367 
394	119 
395	243 
396	199 
397	9 
398	85 
399	22 
400	166 
401	12 
402	214 
403	18 
404	201 
405	56 
406	353 
407	275 
408	129 
409	323 
410	180 
411	78 
412	24 
413	255 
414	96 
415	94 
416	283 
417	318 
418	319 
419	248 
420	74 
421	126 
422	278 
423	217 
424	174 
425	131 
426	168 
427	161 
428	290 
429	46 
430	165 
431	330 
432	353 
433	71 
434	52 
435	263 
436	133 
437	345 
438	281 
439	27 
440	255 
441	6 
442	33 
443	41 
444	201 
445	99 
446	141 
447	85 
448	91 
449	95 
450	158 
451	263 
452	336 
453	327 
454	354 
455	241 
456	226 
457	173 
458	271 
459	154 
460	55 
461	306 
462	98 
463	196 
464	212 
465	126 
466	334 
467	257 
468	239 
469	236 
470	333 
471	109 
472	150 
473	181 
474	148 
475	151 
476	207 
477	144 
478	211 
479	48 
480	258 
481	371 
482	293 
483	43 
484	152 
485	4 
486	260 
487	363 
488	242 
489	195 
490	93 
491	361 
492	314 
493	180 
494	128 
495	89 
496	202 
497	115 
498	194 
499	267 
500	178 
501	187 
502	5 
503	159 
504	149 
505	60 
506	100 
507	204 
508	95 
509	347 
510	131 
511	37 
512	25 
513	162 
514	227 
515	131 
516	181 
517	341 
518	30 
519	145 
520	154 
521	3 
522	103 
523	357 
524	163 
525	24 
526	168 
527	275 
528	357 
529	235 
530	107 
531	114 
532	313 
533	132 
534	328 
535	270 
536	270 
537	185 
538	272 
539	64 
540	359 
541	135 
542	353 
543	75 
