1	1095	6.96459
1	1342	7.14331
1	1469	8.06707
1	2247	9.19303
1	3246	10.2674
1	3374	10.2674
1	3491	10.2674
1	3529	10.2674
1	3910	12.5624
1	9600	16.3394
2	1326	8.07272
2	1367	9.11193
2	1479	8.61991
2	1521	7.83958
2	1956	14.5884
2	2101	8.61991
2	3080	10.6638
2	3245	10.7678
2	3341	10.6405
2	3360	10.6638
3	893	1.1088
3	1038	12.15
3	8532	0.875122
3	9257	6.74767
3	9373	6.98641
3	9450	9.2459
3	9650	12.8775
3	9669	15.3363
3	9687	15.0066
3	9805	17.9245
4	853	12.6236
4	1050	8.64385
4	1212	9.66675
4	1828	9.66675
4	1880	9.66675
4	2496	11.839
4	2568	11.839
4	2605	11.839
4	2616	11.839
4	5409	6.55607
5	4221	0.000907513
5	4401	3.01265
5	6882	3.1441
5	7193	3.8419
5	7231	6.088
5	7412	3.53574
5	8292	18.9179
5	9129	17.7975
5	9483	24.3926
5	9523	23.1874
6	156	9.98933
6	289	9.98933
6	511	9.98933
6	816	11.4164
6	924	11.4164
6	965	9.98933
6	1154	9.98933
6	1295	12.2206
6	4835	0.10212
6	9170	16.9726
7	3726	2.3426
7	4096	5.88096
7	4335	7.0178
7	4402	7.76008
7	4675	6.8654
7	5452	9.2234
7	6051	12.544
7	7282	16.8029
7	7405	18.9055
7	9208	13.7579
8	3639	2.22194
8	4129	2.63589
8	7354	14.9543
8	7575	4.92144
8	8016	8.34706
8	8119	10.7808
8	8279	11.0969
8	8526	12.83
8	8754	16.083
8	8778	16.083
9	2155	3.90366
9	4687	10.0399
9	6645	8.42054
9	6752	8.97287
9	7121	8.81508
9	7350	11.3169
9	7582	12.4992
9	7800	16.0767
9	7848	14.303
9	8129	16.7687
10	8086	0.000680981
10	8298	15.0285
10	9013	0.446906
10	9295	2.44979
10	9472	7.40118
10	9520	7.29674
10	9739	13.8473
10	9747	13.9776
10	9896	19.1665
10	9960	20.414
11	1640	6.17004
11	2784	7.8026
11	2792	6.34118
11	3319	8.70972
11	3539	8.15729
11	5582	14.8455
11	6057	16.4868
11	6283	16.4868
11	8547	16.9708
11	9497	0.195589
12	669	8.8586
12	1004	8.41874
12	1134	8.0536
12	1288	18.15
12	2754	11.4747
12	2842	11.5236
12	2892	11.5236
12	2990	12.5736
12	3463	12.5736
12	8399	2.47087
13	298	8.38422
13	927	7.81775
13	1860	8.63848
13	2022	8.66233
13	3115	11.6007
13	3429	12.074
13	4342	13.5807
13	4452	14.2419
13	7402	0.000745983
13	7733	15.1353
14	785	7.56434
14	1387	8.17829
14	1669	8.17829
14	2365	9.32822
14	2942	10.3502
14	3021	10.3502
14	3217	10.3502
14	3365	10.3502
14	3586	10.3502
14	6415	14.9362
15	228	9.28192
15	371	9.28192
15	437	10.7807
15	719	9.44779
15	930	10.6089
15	1321	10.4181
15	2211	12.5903
15	2533	12.5903
15	7302	1.57289
15	9352	13.3199
16	1460	2.05672
16	3766	3.19368
16	4677	1.71218
16	4909	4.56516
