1	5 
2	145 
3	110 
4	185 
5	67 
6	259 
7	59 
8	38 
9	116 
10	85 
11	105 
12	91 
13	293 
14	142 
15	49 
16	231 
17	95 
18	85 
19	241 
20	150 
21	47 
22	5 
23	178 
24	254 
25	70 
26	27 
27	124 
28	89 
29	23 
30	269 
31	151 
32	244 
33	179 
34	277 
35	5 
36	287 
37	46 
38	207 
39	43 
40	257 
41	76 
42	233 
43	236 
44	265 
45	153 
46	26 
47	219 
48	221 
49	44 
50	236 
51	32 
52	183 
53	268 
54	202 
55	29 
56	275 
57	186 
58	22 
59	13 
60	49 
61	204 
62	115 
63	110 
64	235 
65	78 
66	254 
67	22 
68	144 
69	133 
70	142 
71	168 
72	47 
73	10 
74	293 
75	174 
76	114 
77	44 
78	125 
79	226 
80	143 
81	99 
82	26 
83	217 
84	92 
85	262 
86	119 
87	173 
88	175 
89	34 
90	246 
91	214 
92	89 
93	213 
94	190 
95	175 
96	58 
97	76 
98	185 
99	264 
100	132 
101	227 
102	163 
103	103 
104	176 
105	227 
106	178 
107	135 
108	33 
109	288 
110	30 
111	238 
112	3 
113	201 
114	129 
115	175 
116	271 
117	85 
118	65 
119	103 
120	99 
121	43 
122	236 
123	152 
124	141 
125	257 
126	249 
127	210 
128	170 
129	2 
130	30 
131	35 
132	48 
133	126 
134	192 
135	96 
136	265 
137	34 
138	234 
139	85 
140	165 
141	128 
142	103 
143	166 
144	82 
145	115 
146	55 
147	236 
148	78 
149	201 
150	13 
151	168 
152	74 
153	196 
154	217 
155	83 
156	225 
157	127 
158	254 
159	287 
160	56 
161	54 
162	290 
163	105 
164	280 
165	92 
166	244 
167	188 
168	54 
169	119 
170	202 
171	91 
172	276 
173	294 
174	212 
175	165 
176	238 
177	89 
178	21 
179	183 
180	99 
181	271 
182	144 
183	82 
184	205 
185	61 
186	225 
187	9 
188	253 
189	128 
190	27 
191	153 
192	28 
193	12 
194	239 
195	89 
196	58 
197	194 
198	184 
199	287 
200	95 
201	117 
202	4 
203	4 
204	279 
205	136 
206	218 
207	51 
208	113 
209	163 
210	89 
211	204 
212	265 
213	170 
214	38 
215	257 
216	146 
217	23 
218	27 
219	22 
220	151 
221	277 
222	128 
223	44 
224	174 
225	212 
226	151 
227	51 
228	114 
229	3 
230	262 
231	62 
232	47 
233	9 
234	192 
235	6 
236	23 
237	70 
238	10 
239	183 
240	219 
241	256 
242	22 
243	158 
244	182 
245	176 
246	122 
247	175 
248	230 
249	60 
250	133 
251	59 
252	147 
253	282 
254	166 
255	20 
256	65 
257	144 
258	168 
259	55 
260	167 
261	144 
262	76 
263	85 
264	256 
265	37 
266	97 
267	273 
268	223 
269	174 
270	24 
271	49 
272	106 
273	273 
274	285 
275	92 
276	249 
277	151 
278	194 
279	89 
280	290 
281	4 
282	85 
283	203 
284	288 
285	90 
286	119 
287	56 
288	115 
289	280 
290	184 
291	266 
292	99 
293	122 
294	43 
295	163 
296	114 
297	288 
298	264 
299	241 
300	47 
301	160 
302	199 
303	22 
304	257 
305	166 
306	51 
307	214 
308	42 
309	238 
310	141 
311	143 
312	281 
313	225 
314	161 
315	101 
316	121 
317	135 
318	52 
319	143 
320	54 
321	193 
322	245 
323	101 
324	58 
325	129 
326	138 
327	225 
328	10 
329	215 
330	202 
331	14 
332	86 
333	85 
334	102 
335	111 
336	183 
337	129 
338	182 
339	173 
340	178 
341	286 
342	178 
343	78 
344	181 
345	82 
346	207 
347	234 
348	54 
349	135 
350	290 
351	105 
352	240 
353	135 
354	49 
355	103 
356	238 
357	127 
358	214 
359	251 
360	72 
361	155 
362	295 
363	290 
364	82 
365	233 
366	175 
367	62 
368	265 
369	189 
370	128 
371	180 
372	285 
373	168 
374	55 
375	55 
376	49 
377	122 
378	44 
379	30 
380	55 
381	192 
382	72 
383	108 
384	238 
385	187 
386	127 
387	80 
388	162 
389	139 
390	164 
391	233 
392	122 
393	14 
394	241 
395	199 
396	1 
397	162 
398	224 
399	51 
400	254 
401	91 
402	34 
403	227 
404	49 
405	142 
406	113 
407	166 
408	99 
409	128 
410	163 
411	287 
412	287 
413	294 
414	291 
415	46 
416	12 
417	154 
418	39 
419	217 
420	126 
421	219 
422	207 
423	267 
424	295 
425	220 
426	30 
427	93 
428	285 
429	46 
430	216 
431	45 
432	155 
433	144 
434	249 
435	180 
436	24 
437	159 
438	36 
439	170 
440	144 
441	273 
442	51 
443	191 
444	47 
445	72 
446	238 
447	285 
448	83 
449	49 
450	29 
451	14 
452	57 
453	145 
454	30 
455	146 
456	215 
457	88 
458	224 
459	95 
460	155 
461	99 
462	270 
463	213 
464	286 
465	65 
466	178 
467	31 
