1	3132	1.13425
1	7103	0.716997
1	7654	1.78296
1	8408	2.96733
1	9334	4.82056
1	9559	3.27392
2	4944	2.3948
2	7299	1.90349
2	8481	0.00132621
2	9792	2.87822
2	9898	3.58524
2	9988	3.99514
3	5002	0.787542
3	7969	0.0630754
3	8166	0.721447
3	8679	3.69138
3	9201	3.73168
3	9640	5.70506
4	1095	1.89421
4	1926	2.47566
4	3281	1.83532
4	3880	4.56667
4	3896	2.33119
4	4139	1.75152
5	5797	1.2291
5	8823	0.359626
5	9731	3.03513
5	9761	3.2465
5	9806	3.12228
5	9882	3.64755
6	3423	0.539608
6	3769	0.861956
6	5821	4.38823
6	6485	2.99212
6	6873	2.51377
6	7476	3.38038
7	33	0.704501
7	9160	2.25103
7	9247	2.64866
7	9254	2.68331
7	9298	2.70807
7	9699	3.73526
8	6082	2.37666
8	6186	2.2808
8	6811	2.16611
8	6955	2.93301
8	7028	2.69755
8	8334	2.2325
9	105	0.29602
9	4634	1.2565
9	5928	1.34952
9	8516	3.84656
9	8645	3.83524
9	9694	4.0131
10	157	0.0142191
10	2680	1.82635
10	2905	0.918461
10	7013	2.60632
10	8880	4.93693
10	9970	4.40379
11	916	4.40908
11	5664	0.745988
11	7751	2.93122
11	7964	3.31648
11	8229	3.29438
11	9580	0.173227
12	1190	1.88211
12	2787	1.74534
12	3366	2.4641
12	3377	1.79207
12	4176	2.40423
12	9617	4.42253
13	8662	0.0780928
13	8702	0.00690222
13	8767	3.09839
13	8796	1.32162
13	9729	4.53512
13	9874	5.66788
14	6175	2.25135
14	8759	2.24445
14	8835	0.0130444
14	9799	3.3442
14	9814	3.42792
14	9843	3.7134
15	7942	0.00848351
15	8886	0.38021
15	9395	2.78335
15	9482	3.3974
15	9761	4.09896
15	9976	4.02962
16	3293	4.36086
16	8218	0.0276006
16	8535	0.0122916
16	9138	2.0574
16	9566	3.26773
16	9894	4.92438
17	2039	2.07349
17	2573	2.10372
17	5488	2.13403
17	5742	1.45691
17	7964	3.35974
17	8229	3.33764
18	3847	0.0280216
18	6049	1.6382
18	6998	2.39941
18	7639	3.18288
18	7779	3.06736
18	9727	4.35338
19	5580	2.27402
19	7468	0.303019
19	9204	2.1613
19	9219	2.78504
19	9489	3.22035
19	9652	3.97979
20	5763	0.0410027
20	7318	1.38254
20	7342	2.92576
20	9437	2.37362
20	9445	2.54321
20	9892	5.4272
21	1776	1.65775
21	4090	2.72955
21	8961	0.00183341
21	9684	2.74744
21	9821	3.09328
21	9978	4.47065
22	3767	1.30489
22	4771	1.93338
22	5491	1.98741
22	7579	3.23312
22	7778	3.76252
22	8100	2.4055
23	1927	1.56335
23	4251	2.52839
23	5483	2.52708
23	7061	3.66902
23	8427	0.354336
23	9776	4.06842
24	5918	0.0658314
24	9629	2.02078
24	9776	1.73951
24	9877	3.9759
24	9952	4.22519
24	9961	2.68478
25	6666	0.00133102
25	7566	0.883248
25	8226	3.58062
25	8718	0.852162
25	9445	3.29412
25	9892	6.17811
26	1895	1.45317
26	9363	3.06454
26	9712	2.23056
26	9754	2.00594
26	9755	2.23412
26	9942	3.81752
27	183	1.04695
27	1636	4.40908
27	9215	0.0432846
27	9239	2.33448
27	9760	3.31116
27	9771	3.59532
28	7279	0.0230087
28	7477	0.53851
28	9328	1.24947
28	9556	3.31859
28	9933	5.72515
28	9977	3.93375
29	4569	1.89474
29	6486	0.0689188
29	7119	2.51626
29	9176	2.85052
29	9402	2.94482
29	9717	4.42457
30	3269	1.633
30	4109	2.84025
30	8382	0.783357
30	9081	2.4438
30	9353	3.12061
30	9599	3.95163
31	191	0.809297
31	7785	0.882002
31	8109	0.0431398
31	9425	3.92434
31	9691	3.62787
31	9695	5.44189
32	2416	2.15496
32	3220	2.0939
32	5041	2.71807
32	6079	3.32093
32	8997	2.90784
32	9328	1.52701
33	7	0.704501
33	2685	3.69809
33	5895	0.0040714
33	8004	2.44014
33	8465	3.00119
33	9039	4.8424
34	8148	0.0209088
34	8945	0.252996
34	9297	1.34746
34	9569	2.88785
34	9670	4.39498
34	9975	5.79964
35	7903	0.222324
35	8261	0.239065
35	8690	1.2087
35	9205	2.66328
35	9381	2.83828
35	9415	3.11645
36	6677	0.0780925
36	9322	2.3787
36	9354	0.753742
36	9449	2.09443
36	9914	4.33421
36	9985	5.13656
37	6066	0.833279
37	6480	3.53205
37	9400	0.515209
37	9552	1.99225
37	9847	3.49441
37	9964	4.28829
38	6716	1.74565
38	6731	0.984721
38	7130	1.52393
38	7565	4.38568
38	7922	2.70434
38	8209	3.32922
39	3133	0.80921
39	6318	1.67287
39	7549	2.60615
39	8428	3.31044
39	8736	3.56208
39	9315	2.72722
40	9026	0.0664233
40	9078	4.40794
40	9526	0.905932
40	9799	3.03967
40	9814	3.12339
40	9843	3.40887
41	1361	1.67944
41	4459	2.79924
41	8690	1.32407
41	9205	2.77866
41	9381	2.95366
41	9415	3.23183
42	6857	4.39122
42	7966	1.20338
42	8237	1.63449
42	8303	1.97117
42	8525	1.89887
42	9178	3.57994
43	6298	4.44039
43	7878	0.00285106
43	9646	0.784677
43	9775	2.30942
43	9922	3.61887
43	9965	3.65146
44	185	1.83326
44	4715	0.825989
44	7534	3.22656
44	7706	2.99975
44	8290	1.32731
44	8628	4.40286
45	7946	0.00267157
45	8737	0.0134695
45	9279	1.41103
45	9628	4.40033
45	9733	4.54424
45	9757	4.31653
46	7513	0.94164
46	9829	1.85299
46	9879	3.49178
46	9906	2.77386
46	9915	2.74583
46	9983	3.27309
47	3561	0.718374
47	8120	2.73435
47	8519	3.00941
47	8887	3.82585
47	9554	1.25046
47	9790	3.17871
48	6564	2.16273
48	8709	2.30104
48	9779	1.80729
48	9848	2.50079
48	9880	2.92362
48	9900	3.09703
49	6727	0.629855
49	9303	0.0890096
49	9697	2.78777
49	9838	3.88221
49	9842	3.90979
49	9962	3.75601
50	1120	1.89046
50	1952	2.55955
50	2783	2.55955
50	3716	3.2783
50	5732	0.429906
50	8856	4.02117
51	4030	1.26782
51	6282	0.97189
51	6642	1.98514
51	8428	3.53959
51	8736	3.79123
51	9807	3.13905
52	284	2.37819
52	3482	2.4649
52	3911	2.19711
52	4568	2.22526
52	4809	1.99106
52	7354	3.45328
53	90	1.97792
53	2337	4.33633
53	3808	0.791899
53	6442	1.67893
53	7603	2.91956
53	7615	2.91956
54	3948	0.183615
54	7355	0.351955
54	9780	2.73163
54	9860	3.28454
54	9955	3.7361
54	9991	4.43709
55	503	1.43533
55	2428	1.91955
55	6287	3.17039
55	6291	2.34531
55	6845	2.09165
55	7258	3.76204
56	3616	0.00382041
56	8792	0.355195
56	9482	2.91387
56	9731	3.40406
56	9761	3.61543
56	9820	4.44471
57	1572	1.10918
57	2460	0.0855463
57	7818	3.27597
57	9017	2.18556
57	9221	2.8619
57	9712	5.15417
58	275	1.86373
58	830	1.27116
58	971	2.15846
58	2838	2.5999
58	3772	4.62028
58	4206	2.39476
59	2556	0.0798747
59	2967	1.91548
59	4582	2.40533
59	6260	1.67035
59	8097	3.92055
59	8498	4.61649
60	2432	0.00404478
60	4357	0.168298
60	9492	2.53728
60	9731	3.68586
60	9761	3.89723
60	9846	4.53873
61	298	0.0542217
61	7267	0.737794
61	7407	2.37496
61	8120	3.38351
61	8887	4.47501
61	9843	3.67298
62	8351	2.27477
62	8483	1.59546
62	8696	2.20316
62	8710	2.4922
62	8908	2.78188
62	9039	3.41855
63	5702	2.38462
63	6718	1.97419
63	6784	0.971955
63	8995	2.57969
63	9163	3.04277
63	9302	3.69349
64	4636	0.847467
64	5957	0.9592
64	7272	2.20677
64	8211	2.85561
64	8324	3.4188
64	9182	4.39451
65	879	1.08584
65	7616	1.02375
65	8876	2.2763
65	9178	3.41146
65	9370	3.57636
65	9956	3.39552
66	7927	3.66667
66	8210	0.597539
66	8531	0.819854
66	9057	0.740181
66	9238	3.24507
66	9824	5.62545
67	2577	3.17733
67	6539	0.0822822
67	7908	1.26193
67	8620	2.30374
67	9422	3.98667
67	9436	3.91531
68	2132	0.810181
68	5765	1.94894
68	6877	1.38525
68	7502	3.06229
68	8639	4.46642
68	9797	3.035
69	1429	2.07016
69	2051	2.73924
69	2086	2.73924
69	2694	2.73923
69	9655	3.0687
69	9963	1.36249
70	2582	0.651905
70	3807	4.37444
70	5365	1.47404
70	7154	1.58375
70	8043	2.58508
70	8751	3.99342
71	1410	4.27099
71	6611	0.127188
71	9359	0.72453
71	9504	1.51482
71	9736	3.33031
71	9994	4.59116
72	628	0.6729
72	1916	3.81967
72	6440	1.74406
72	6829	2.09434
72	7526	2.47006
72	8530	3.97935
73	2149	0.130393
73	6170	1.27289
73	7967	2.63642
73	8049	2.66681
73	8809	3.58113
73	9346	4.42751
74	5966	3.64175
74	6168	0.751591
74	8733	0.00217001
74	9903	3.15193
74	9930	3.3213
74	9998	3.90221
75	5285	0.169312
75	5720	0.101737
75	9471	1.96023
75	9750	3.33213
75	9758	4.42634
75	9893	4.72422
76	9008	1.94084
76	9211	2.51135
76	9398	0.797257
76	9675	2.47915
76	9877	3.55226
76	9890	3.45977
77	259	4.40901
77	6613	0.0261438
77	9459	0.266292
77	9879	3.19875
77	9978	3.35997
77	9993	3.47244
78	2848	2.13049
78	4242	2.08414
78	5402	2.58423
78	7325	3.48904
78	9602	2.75663
78	9654	1.6706
79	4789	3.60257
79	7305	2.37248
79	7338	2.37247
79	7454	2.77176
79	7540	2.77174
79	9123	0.817479
80	3152	2.22742
80	3645	1.63077
80	6240	2.95622
80	6409	3.47342
80	9274	3.095
80	9549	1.31884
81	4048	2.48357
81	5596	1.84029
81	8427	0.109907
81	9777	2.86313
81	9819	3.51026
81	9899	3.80461
82	5347	4.44727
82	8633	0.0415828
82	9805	2.11197
82	9816	2.23968
82	9822	2.63088
82	9923	3.27308
83	781	2.30391
83	1909	2.97299
83	2019	2.14611
83	3167	2.86486
83	3849	3.25177
83	7011	1.11342
84	685	2.63928
84	4408	1.7296
84	9530	1.62584
84	9598	2.52497
84	9665	2.8295
84	9785	3.3086
85	252	2.14973
85	1605	1.99801
85	3436	3.05523
85	3879	3.08489
85	5576	0.465684
85	9926	3.89131
86	4100	0.63468
86	6561	0.53731
86	7592	1.29267
86	8107	4.39952
86	9112	3.72317
86	9207	4.10003
87	5950	0.0785276
87	8609	3.06384
87	8660	2.74007
87	8787	3.63131
87	9339	4.41232
87	9347	0.777717
88	1240	3.13333
88	7582	1.32702
88	7705	0.0346309
88	9457	1.86561
88	9938	4.19237
88	9948	4.19936
89	3774	0.817737
89	6713	2.44444
89	7704	3.50769
89	7792	3.51801
89	9825	0.956555
89	9941	3.49761
90	53	1.97792
90	2185	0.664544
90	5420	0.499415
90	7603	3.82269
90	7615	3.82269
90	9857	3.90869
91	2627	2.20657
91	9082	2.30251
91	9517	2.31687
91	9544	2.56032
91	9593	2.63165
91	9620	2.86084
92	2886	0.931974
92	5156	2.1487
92	5761	1.81755
92	5904	2.14713
92	7403	3.24251
92	8164	4.40553
93	7473	0.818958
93	8021	2.30546
93	8819	2.58802
93	9078	3.34876
93	9128	3.53213
93	9244	2.11956
94	4718	1.0729
94	5927	1.78974
94	6900	2.76675
94	7224	3.00303
94	8530	4.42221
94	9291	1.83775
95	1571	0.0275788
95	7134	1.03247
95	9001	2.40051
95	9411	3.87842
95	9442	3.98445
95	9780	3.37322
96	3937	2.10207
96	5048	2.53383
96	6525	2.54673
96	6805	1.85944
96	6957	3.1052
96	9114	2.54774
97	5290	1.49101
97	6215	1.46718
97	7856	1.55718
97	8345	3.36215
97	9120	3.96755
97	9226	2.8389
98	3190	3.36196
98	3261	1.17023
98	9185	2.38381
98	9213	2.18136
98	9287	2.74795
98	9407	2.97799
99	6188	1.77006
99	6312	2.63214
99	6443	2.44786
99	7503	2.90647
99	7623	3.16348
99	8754	1.76612
100	7301	2.54218
100	8130	1.89504
100	9637	0.593711
100	9889	2.76607
100	9974	3.41742
100	9981	3.54139
101	7805	1.53491
101	7942	2.88385
101	9015	0.517328
101	9454	2.21855
101	9613	3.29304
101	9859	4.25912
102	4210	4.35127
102	9637	0.431402
102	9681	0.654896
102	9889	2.60376
102	9974	3.25511
102	9981	3.37908
103	5040	2.65049
103	9260	0.902395
103	9420	1.72506
103	9597	1.71561
103	9765	3.46071
103	9902	4.20077
104	6199	0.000540886
104	7867	4.40131
104	9160	2.25087
104	9247	2.6485
104	9254	2.68315
104	9298	2.70791
105	9	0.29602
105	1954	4.20285
105	4700	1.47275
105	5119	2.16594
105	7307	3.08434
105	7404	3.56487
106	7114	1.43637
106	7646	2.36754
106	8109	0.855401
106	8226	2.45525
106	8785	4.02869
106	9062	3.62014
107	235	3.5847
107	6951	0.698645
107	9428	0.576055
107	9722	1.96548
107	9968	3.73771
107	9989	4.01057
108	2459	0.00108065
108	2734	0.0138204
108	4149	0.133435
108	9356	3.98452
108	9828	4.46317
108	9891	6.15673
109	4630	0.00856227
109	8942	0.174055
109	9622	2.33017
109	9849	3.73569
109	9863	4.40963
109	9864	4.05455
110	797	1.71707
110	1814	1.43062
110	2969	2.45989
110	4207	2.40873
110	5090	2.2715
110	7779	4.42427
111	1196	1.68022
111	3937	0.785857
111	4754	3.67295
111	5803	2.31336
111	6287	2.85173
111	7258	3.44338
112	4827	1.84547
112	5379	2.35597
112	6290	2.72169
112	6417	3.36474
112	7463	2.32817
112	9197	2.03262
113	547	2.05773
113	1050	1.14879
113	1780	2.72681
113	2173	1.81787
113	3672	2.53663
113	8513	4.40374
114	1524	0.0537961
114	9519	1.57006
114	9616	2.43271
114	9687	3.00149
114	9764	3.31545
114	9950	4.41694
115	4145	4.47226
115	8354	0.0823499
115	9306	0.769952
115	9350	0.796565
115	9956	4.15993
115	9990	4.47929
116	464	1.19976
116	6663	1.97521
116	7979	1.6917
116	8704	3.20135
116	8720	2.82626
116	9109	3.7954
117	5992	3.67574
117	7508	0.485081
117	7671	0.152582
117	9354	0.745837
117	9421	3.9573
117	9806	5.69284
118	905	0.390694
118	3831	2.09814
118	7155	2.13518
118	7917	3.40513
118	8163	2.37893
118	8639	4.35687
119	4223	1.49627
119	6531	2.10118
119	6669	2.74522
119	8180	3.94515
119	9492	0.107577
119	9801	4.35194
120	7862	0.546131
120	8257	1.45708
120	8395	1.26981
120	9107	3.30087
120	9253	3.7141
120	9698	4.42426
121	4044	1.23374
121	6172	1.36632
121	6633	0.0920178
121	9243	3.27551
121	9738	5.5538
121	9774	3.21399
122	488	2.14395
122	569	1.47436
122	3075	2.21607
122	3363	2.21606
122	3945	2.23781
122	9963	4.41474
123	5482	1.73593
123	6669	2.65627
123	6915	2.39612
123	6932	2.70444
123	7339	2.53759
123	7462	2.64975
124	3015	0.40632
124	4418	1.81861
124	5984	1.94738
124	7026	2.82599
124	8233	3.28994
124	8716	4.39029
125	7304	0.0549467
125	8746	4.41045
125	9723	1.67103
125	9782	2.4332
125	9934	2.93915
125	9941	3.19083
126	7585	0.0117067
126	8603	1.40713
126	8830	4.4093
126	9182	2.19612
126	9209	3.04845
126	9602	3.63252
127	2650	1.81729
127	4517	2.57681
127	9626	0.893946
127	9783	2.26578
127	9878	3.15726
127	9966	3.97841
128	6362	1.88365
128	6884	2.83517
128	7016	1.99861
128	7213	1.96288
128	8166	3.57043
128	9129	2.45003
129	7929	2.85341
129	8454	1.54775
129	8718	0.0239602
129	9511	2.57378
129	9706	3.22999
129	9892	4.55751
130	4401	0.907297
130	5618	3.0044
130	7416	2.80484
130	7751	3.09507
130	7964	3.48034
130	8066	1.31357
131	5016	0.0984925
131	6991	1.69436
131	7766	2.70858
131	8070	3.06726
131	8087	2.71914
131	8580	4.40858
132	571	1.62094
132	7660	2.75483
132	7912	2.02539
132	7952	2.14424
132	8685	3.04336
132	8774	3.07488
133	7956	0.953312
133	8572	2.35164
133	8894	2.1657
133	9726	4.81727
133	9814	1.20721
133	9951	3.23368
134	3848	0.587485
134	6139	0.626999
134	6687	0.814468
134	8354	1.30699
134	9903	4.42085
134	9990	6.95224
135	2851	1.20647
135	2884	0.780736
135	4969	4.376
135	6338	1.68958
135	7578	3.2449
135	8036	3.36618
136	6076	4.44312
136	8510	0.0550925
136	9002	0.0496453
136	9883	2.89605
136	9927	3.4566
136	9986	3.83343
137	1128	2.96174
137	2304	2.3731
137	4459	2.21865
137	5099	2.73429
137	8414	2.36115
137	8503	2.04728
138	1619	1.60097
138	6477	0.873226
138	7901	2.81998
138	8033	1.9697
138	8833	3.73274
138	8903	3.7122
139	8468	2.53697
139	9027	1.89368
139	9697	2.14037
139	9704	2.05642
139	9838	3.23481
139	9842	3.26239
140	1774	1.98346
140	1809	1.97309
140	1980	2.11033
140	2332	4.27384
140	3677	2.05852
140	4480	2.16241
141	3326	4.28078
141	6545	0.0808419
141	8296	1.62457
141	8721	2.66856
141	8831	2.75737
141	8909	3.15652
142	8060	1.44381
142	8604	2.94436
142	8784	1.52503
142	8974	1.98064
142	9240	2.76545
142	9560	4.017
143	4493	1.72376
143	7215	2.63283
143	9791	1.89649
143	9837	2.11638
143	9936	2.94437
143	9954	3.36961
144	1160	2.44471
144	7728	1.88904
144	8948	0.259831
144	9351	1.3717
144	9905	4.40717
144	9958	4.2491
145	8225	0.0259145
145	8687	0.747937
145	8735	2.11599
145	9194	2.32419
145	9454	3.73678
145	9859	5.77736
146	2059	0.803913
146	5632	3.56891
146	5668	2.6864
146	6343	2.80767
146	7778	3.98991
146	8408	0.861943
147	4618	1.04998
147	6085	3.28776
147	7550	0.89295
147	9027	1.49753
147	9647	3.8216
147	9760	4.07579
148	607	2.76722
148	640	2.27462
148	1093	2.30226
148	2267	2.9437
148	7495	1.9075
148	8739	2.49004
149	6270	4.34279
149	9589	1.97786
149	9606	2.11977
149	9607	1.75549
149	9614	2.19702
149	9632	2.33339
150	5224	0.0232249
150	8146	2.6979
150	8922	1.71262
150	9510	3.14758
150	9578	3.43637
150	9730	3.68068
151	542	0.722665
151	5591	2.17855
151	6827	2.5899
151	7506	2.99188
151	8267	2.15489
151	8334	3.98341
152	3050	2.14723
152	9372	0.0852688
152	9470	2.42865
152	9799	3.32616
152	9814	3.40988
152	9843	3.69536
153	3209	0.90392
153	4659	0.257598
153	7882	2.87362
153	8046	3.12418
153	8090	3.12851
153	9407	4.39717
154	1926	2.94921
154	3281	2.30887
154	3716	1.29204
154	3896	2.80474
154	3945	3.2009
154	4139	2.22507
155	3280	0.16668
155	7130	1.36708
155	7922	2.54749
155	8209	3.17237
155	8447	3.03425
155	9910	4.41392
156	1451	1.55869
156	3227	1.1561
156	4080	1.05653
156	6863	3.37134
156	7109	3.65837
156	7419	3.91513
157	10	0.0142191
157	6466	0.115359
157	7312	0.0684887
157	9406	3.38168
157	9564	4.48607
157	9997	6.72336
158	2375	1.12027
158	3697	1.03563
158	7392	3.68428
158	8503	4.44772
158	9722	1.36855
158	9738	3.05809
159	7226	0.0955087
159	8873	2.59233
159	9230	3.33216
159	9349	2.50748
159	9520	4.26784
159	9548	1.90611
160	6658	2.29288
160	7011	2.39724
160	7665	2.46125
160	8045	3.13654
160	8158	0.19045
160	9749	4.21471
161	290	2.55705
161	1150	2.55705
161	1804	2.58687
161	2361	2.58687
161	4896	0.810693
161	9250	3.44694
162	5136	0.0188839
162	8901	1.02233
162	9312	0.808771
162	9734	3.61608
162	9941	4.48897
162	9961	4.84708
163	4721	1.42677
163	7670	2.96443
163	8690	1.32407
163	9205	2.77866
163	9381	2.95366
163	9415	3.23183
164	1005	3.44312
164	6445	0.951607
164	9417	0.78406
164	9749	3.13046
164	9752	3.03808
164	9787	3.35359
165	4313	2.79602
165	7271	1.59603
165	7677	0.0283087
165	9239	3.10341
165	9591	3.33023
165	9647	3.82589
166	197	1.02899
166	585	1.87804
166	2499	2.54712
166	2881	2.41682
166	3681	2.41682
166	5854	4.32669
167	936	1.98663
167	8463	0.0182546
167	8768	1.16126
167	9193	3.26866
167	9575	3.2288
167	9929	5.05582
168	6001	0.0282354
168	8561	2.64006
168	8923	1.77889
168	9023	3.29671
168	9033	3.5066
168	9097	3.45719
169	764	2.17607
169	2744	2.36163
169	6043	1.0029
169	6703	2.22464
169	8350	3.16415
169	8628	3.89613
170	1300	4.40908
170	6679	0.113981
170	7782	0.0380839
170	9604	2.50616
170	9733	3.57065
