1	216 
2	60 
3	139 
4	21 
5	85 
6	74 
7	43 
8	31 
9	151 
10	12 
11	141 
12	172 
13	125 
14	152 
15	128 
16	38 
17	86 
18	88 
19	148 
20	62 
21	219 
22	113 
23	75 
24	17 
25	147 
26	135 
27	34 
28	248 
29	222 
30	57 
31	211 
32	211 
33	96 
34	31 
35	12 
36	227 
37	222 
38	72 
39	234 
40	229 
41	123 
42	173 
43	157 
44	186 
45	206 
46	70 
47	238 
48	50 
49	139 
50	68 
51	233 
52	59 
53	108 
54	127 
55	6 
56	229 
57	98 
58	8 
59	39 
60	30 
61	24 
62	134 
63	200 
64	82 
65	19 
66	1 
67	55 
68	19 
69	226 
70	44 
71	11 
72	98 
73	173 
74	28 
75	213 
76	31 
77	97 
78	250 
79	33 
80	39 
81	59 
82	108 
83	79 
84	174 
85	252 
86	236 
87	4 
88	78 
89	143 
90	51 
91	26 
92	110 
93	25 
94	148 
95	118 
96	157 
97	39 
98	31 
99	236 
100	198 
101	44 
102	55 
103	127 
104	117 
105	249 
106	70 
107	141 
108	196 
109	85 
110	230 
111	164 
112	134 
113	118 
114	37 
115	4 
116	59 
117	228 
118	29 
119	228 
120	80 
121	133 
122	217 
123	64 
124	36 
125	128 
126	175 
127	77 
128	186 
129	30 
130	206 
131	206 
132	202 
133	7 
134	160 
135	154 
136	210 
137	175 
138	134 
139	60 
140	176 
141	244 
142	114 
143	167 
144	39 
145	211 
146	18 
147	200 
148	186 
149	188 
150	184 
151	219 
152	129 
153	39 
154	45 
155	248 
156	62 
157	195 
158	87 
159	244 
160	246 
161	88 
162	101 
163	21 
164	153 
165	123 
166	24 
167	178 
168	47 
169	51 
170	166 
171	181 
172	162 
173	225 
174	127 
175	93 
176	182 
177	230 
178	46 
179	72 
180	211 
181	244 
182	98 
183	108 
184	87 
185	243 
186	18 
187	46 
188	150 
189	133 
190	180 
191	88 
192	220 
193	151 
194	250 
195	6 
196	153 
197	47 
198	199 
199	55 
200	234 
201	65 
202	194 
203	197 
204	123 
205	65 
206	54 
207	194 
208	33 
209	228 
210	177 
211	49 
212	157 
213	132 
214	170 
215	87 
216	215 
217	109 
218	183 
219	180 
220	118 
221	129 
222	174 
223	25 
224	179 
225	156 
226	54 
227	100 
228	191 
229	246 
230	134 
231	118 
232	120 
233	199 
234	65 
235	24 
236	160 
237	150 
238	36 
239	92 
240	161 
241	149 
242	209 
243	102 
244	70 
245	96 
246	32 
247	119 
248	184 
249	160 
250	19 
251	151 
252	173 
253	21 
254	156 
255	190 
256	226 
257	141 
258	17 
259	5 
260	33 
261	219 
262	158 
263	1 
264	91 
265	132 
266	36 
267	15 
268	252 
269	246 
270	72 
271	73 
272	173 
273	21 
274	207 
275	226 
276	106 
277	134 
278	39 
279	103 
280	124 
281	31 
282	70 
283	221 
284	5 
285	93 
286	252 
287	42 
288	201 
289	107 
290	158 
291	180 
292	175 
293	248 
294	245 
295	223 
296	149 
297	110 
298	111 
299	209 
300	188 
301	29 
302	44 
303	250 
304	20 
305	197 
306	248 
307	18 
308	143 
309	46 
310	106 
311	238 
312	169 
313	100 
314	57 
315	16 
316	129 
317	151 
318	111 
319	207 
320	229 
321	32 
322	181 
323	100 
324	137 
325	193 
326	209 
327	69 
328	156 
329	62 
330	142 
331	41 
332	246 
333	9 
334	174 
335	182 
336	212 
337	10 
338	170 
339	182 
340	194 
341	198 
342	134 
343	240 
344	82 
345	249 
346	127 
347	1 
348	106 
349	105 
350	223 
351	135 
352	133 
353	117 
354	192 
355	66 
356	35 
357	138 
358	240 
359	118 
360	38 
361	46 
362	142 
363	4 
364	75 
365	75 
366	170 
367	153 
368	145 
369	121 
370	23 
371	197 
372	51 
373	141 
374	102 
375	197 
376	219 
377	43 
378	115 
379	83 
380	163 
381	187 
382	139 
383	31 
384	234 
385	127 
386	62 
387	175 
388	115 
389	109 
390	222 
391	208 
392	203 
393	215 
394	67 
395	28 
396	98 
397	240 
398	249 
399	79 
400	237 
401	67 
402	227 
403	145 
404	4 
405	226 
406	139 
407	35 
408	208 
409	144 
410	206 
411	172 
412	9 
413	96 
414	223 
415	133 
416	33 
417	216 
418	77 
419	202 
420	78 
421	7 
422	196 
423	132 
424	220 
425	153 
426	246 
427	36 
428	101 
429	228 
430	58 
431	28 
432	144 
433	163 
434	212 
435	151 
436	200 
437	132 
438	207 
439	170 
440	137 
441	195 
442	23 
443	183 
444	182 
445	132 
446	24 
447	209 
448	243 
449	127 
450	245 
451	61 
452	75 
453	188 
454	209 
455	132 
456	237 
457	75 
458	199 
459	54 
460	19 
461	109 
462	145 
463	163 
464	74 
465	50 
466	243 
467	48 
468	234 
469	164 
470	70 
471	40 
472	59 
473	149 
474	191 
475	196 
476	139 
477	143 
478	40 
479	237 
480	58 
481	30 
482	94 
483	143 
484	33 
485	1 
486	165 
487	36 
488	12 
489	207 
490	36 
491	232 
492	46 
493	66 
494	141 
495	237 
496	146 
497	55 
498	81 
499	227 
500	71 
501	197 
502	70 
503	88 
504	175 
505	98 
506	8 
507	155 
508	14 
509	25 
510	248 
511	235 
512	23 
513	136 
514	168 
515	145 
516	175 
517	194 
518	146 
519	210 
520	216 
521	46 
522	224 
523	182 
524	190 
525	95 
526	248 
527	75 
528	248 
529	124 
530	24 
531	47 
532	84 
533	161 
534	75 
535	78 
536	14 
537	60 
538	227 
539	17 
540	230 
541	13 
542	214 
543	144 
544	98 
545	86 
546	236 
547	10 
548	227 
549	128 
550	240 
551	6 
552	43 
553	87 
554	78 
555	122 
556	98 
557	250 
558	138 
559	35 
560	19 
561	226 
562	149 
563	73 
564	110 
565	42 
566	169 
567	174 
568	222 
569	173 
570	101 
571	252 
572	189 
573	120 
574	16 
575	203 
576	36 
577	72 
578	54 
579	47 
580	25 
581	151 
582	153 
583	103 
584	97 
585	226 
586	154 
587	47 
588	202 
589	210 
590	117 
591	189 
592	193 
593	113 
594	160 
595	236 
596	43 
597	196 
598	91 
599	206 
600	234 
601	175 
602	80 
603	126 
604	199 
605	187 
606	142 
607	8 
608	175 
609	126 
610	106 
611	133 
612	170 
613	153 
614	31 
615	130 
616	76 
617	176 
618	58 
619	75 
620	180 
621	32 
622	35 
623	6 
624	66 
625	209 
626	54 
627	211 
628	243 
629	230 
630	57 
631	12 
632	147 
633	32 
634	247 
635	85 
636	81 
637	98 
638	58 
639	23 
