1	5271	1.65547
1	5711	7.99592
1	6036	6.43264
1	6334	5.51597
1	7653	7.07644
1	8795	7.3174
2	4284	3.91697
2	7540	2.68074
2	7615	7.66877
2	9024	7.33352
2	9049	0.0039043
2	9673	14.4236
3	5624	5.50323
3	6690	0.339277
3	7069	8.83815
3	8840	0.142282
3	9164	7.30183
3	9325	13.8167
4	556	1.76832
4	1286	0.319531
4	2733	2.53728
4	5485	9.58662
4	5602	7.70778
4	8652	14.0035
5	4061	2.0574
5	5252	0.903494
5	9209	4.36687e-05
5	9567	14.4092
5	9613	0.0310383
5	9864	18.6391
6	3157	0.0104169
6	8361	0.580452
6	9063	0.0393198
6	9256	0.48743
6	9307	14.3857
6	9539	20.4928
7	4573	2.13249
7	4574	0.0639522
7	4831	14.5883
7	8027	1.80143
7	8377	2.48971
7	9905	15.1764
8	3484	0.0134003
8	7852	7.9165
8	9070	6.5363
8	9169	2.57808
8	9219	2.62462
8	9462	16.3981
9	1299	0.0077975
9	4702	5.51863
9	4768	7.5609
9	5097	8.52047
9	6972	8.08551
9	8860	6.36186
10	3745	9.19921
10	8764	0.581679
10	9255	1.8227
10	9300	5.21164
10	9686	8.30387
10	9722	10.8918
11	7966	0.00269011
11	8381	0.000644276
11	9812	10.6941
11	9876	2.36955
11	9900	14.4079
11	9930	8.5327
12	2279	4.62309
12	4200	5.53611
12	4337	5.82865
12	5194	5.61217
12	9717	6.6503
12	9880	7.77348
13	635	0.601051
13	948	4.76477
13	3288	0.204109
13	5527	1.0229
13	9443	16.0446
13	9670	13.3489
14	3356	6.07861
14	3997	0.847613
14	6410	5.76026
14	7099	8.91352
14	8284	0.738846
14	9530	13.6967
15	3271	4.62238
15	4975	0.684731
15	7489	3.34082
15	7503	3.62029
15	8231	13.9542
15	8896	9.60406
16	3763	1.08521
16	5503	0.011254
16	6263	10.2908
16	6468	11.3092
16	9025	0.00238166
16	9576	13.4251
17	5520	0.0019132
17	7702	0.000144508
17	8880	0.50833
17	9199	2.51729
17	9727	14.5277
17	9863	18.5744
18	1042	4.95969
18	1170	6.02063
18	2293	5.13316
18	2853	5.48652
18	9119	0.0422587
18	9989	14.4525
19	9050	7.94826
19	9521	6.47046
19	9584	0.0103025
19	9714	0.0500634
19	9783	11.2146
19	9901	10.345
20	2828	3.63312
20	3528	4.00221
20	3925	5.63557
20	4087	5.27976
20	5807	14.4426
20	6648	3.04935
21	4820	0.138581
21	5492	3.22837
21	7536	0.210775
21	8023	11.1975
21	9021	0.242983
21	9986	21.0077
22	4180	2.86973
22	5033	6.66575
22	5040	4.27341
22	6689	12.0645
22	7873	6.72513
22	8700	3.38415
23	1700	0.0145178
23	1741	0.12343
23	6044	2.82289
23	9276	4.1009
23	9800	14.6762
23	9843	14.3262
24	1863	4.3094
24	2214	8.38304
24	4773	0.00733591
24	5130	8.90755
24	8183	0.0116418
24	9933	14.4746
25	253	4.10247
25	3523	2.79961
25	4847	6.95603
25	5176	7.74189
25	5593	2.06902
25	6161	12.2484
26	221	4.26921
26	251	4.98718
26	1462	6.38031
26	3622	5.9633
26	8998	14.448
26	9158	0.00972902
27	2199	1.57083
27	2429	2.40338
27	5285	3.19293
27	5292	11.9221
27	6867	4.06796
27	8179	12.7683
28	581	6.59073
28	3878	6.2473
28	6791	8.76204
28	8623	0.158527
28	9812	6.04013
28	9923	8.22458
29	6950	2.30189
29	9105	0.00457351
29	9479	12.1925
29	9870	7.53487
29	9894	2.2815
29	9965	12.0107
30	4134	0.20986
30	4566	8.34149
30	6200	7.03389
30	6756	6.78778
30	6786	7.56847
30	8237	5.99676
31	1991	8.74165
31	4020	12.8584
31	5553	0.693999
31	6949	0.885309
31	7309	1.47136
31	9329	11.282
32	4976	0.143291
32	5272	6.88879
32	9206	0.310289
32	9441	7.55228
32	9518	13.7374
32	9591	7.33292
33	7912	0.0017214
33	8085	1.01748
33	9011	13.341
33	9471	5.38292
33	9515	7.70116
33	9533	8.52657
34	1566	0.126577
34	6098	0.0550493
34	8109	1.49459
34	8262	14.2666
34	9222	1.19688
34	9547	18.8535
35	4751	0.000204944
35	7273	0.635328
35	8029	0.694609
35	8920	14.406
35	9190	6.85199
35	9486	13.4181
36	3405	1.22897
36	4729	13.025
36	9613	0.0599806
36	9795	9.59999
36	9922	2.75638
36	9978	9.36502
37	5604	2.96942
37	8090	3.85739
37	8889	5.07881
37	8901	5.1184
37	9398	7.5454
37	9824	11.5243
38	4205	0.401828
38	7763	0.681195
38	8915	1.51205
38	9622	14.0509
38	9712	1.5834
38	9902	17.8236
39	4448	6.24149
39	5515	8.13888
39	9759	3.65601
39	9876	2.46669
39	9879	6.8484
39	9930	8.62984
40	4807	4.14231
40	5358	5.46176
40	7710	0.0134325
40	7879	7.07558
40	8231	4.92035
40	9543	14.4179
41	2924	15.0393
41	4035	0.938263
41	8689	0.00288934
41	9479	0.317349
41	9899	7.10283
41	9933	16.2829
42	6303	13.7932
42	7395	0.485544
42	8906	0.917773
42	9072	4.16839
42	9133	3.77753
42	9320	12.7363
43	7241	1.76443
43	7399	8.93294
43	7541	5.59312
43	7568	5.30951
43	7925	13.3687
43	8544	1.07588
44	1577	4.75991
44	2271	2.01973
44	3326	6.13518
44	4075	8.68518
44	8216	3.16684
44	8765	11.258
45	2562	3.23359
45	4571	11.1529
45	8382	0.0010029
45	9284	0.00693501
45	9720	9.10226
45	9762	12.4906
46	7909	4.15397
46	8143	0.00198154
46	8540	3.3726
46	9324	6.51368
46	9551	7.55976
46	9809	14.4104
47	2708	2.86319
47	8693	11.5534
47	8919	0.23254
47	9376	0.974487
47	9481	0.0079358
47	9885	20.3853
48	685	6.89362
48	5754	3.42359
48	6199	7.38714
48	6255	3.89566
48	9396	2.35015
48	9729	12.0602
49	595	6.45492
49	7334	7.08136
49	7397	4.42925
49	7594	7.87066
49	7827	9.30009
49	8052	0.750779
50	4824	1.77493
50	6950	0.709261
50	7320	0.00677051
50	7998	14.566
50	8620	1.08036
50	9195	18.0355
51	3721	0.0358428
51	8227	4.42853
51	9743	2.1974
51	9808	9.93184
51	9814	8.7233
51	9825	10.8456
52	7431	0.153201
52	7681	0.560068
52	8696	0.482734
52	9170	1.73586
52	9755	14.2367
52	9927	18.8199
53	532	1.27366
53	1202	6.32139
53	4906	9.58788
53	6432	5.69073
53	9258	0.315131
53	9994	12.749
54	6536	4.25205
54	8870	0.00874642
54	9464	2.02122
54	9560	2.02884
54	9596	10.158
54	9717	17.5412
55	3687	2.6179
55	7822	14.6687
55	8341	4.3134
55	9405	0.00659075
55	9474	0.000187523
55	9668	14.4938
56	8233	10.1538
56	8421	3.82568
56	8660	4.82192
56	8666	2.79862
56	8859	4.4711
56	9828	9.91225
57	5114	3.23902
57	7524	0.49483
57	8662	0.0112711
57	9033	5.37448
57	9866	14.0182
57	9886	12.9865
58	9125	0.00360541
58	9384	1.24626
58	9420	8.35468
58	9596	0.36594
58	9880	14.0383
58	9972	11.9939
59	181	0.234919
59	3579	6.12693
59	5736	8.23101
59	6697	2.36929
59	6734	8.78316
59	7419	10.2126
60	2547	8.66345
60	4451	4.65162
60	5990	5.51551
60	8295	2.81151
60	8662	6.2994
60	9270	7.83747
61	2842	5.42314
61	2945	5.57298
61	4476	3.39714
61	5877	7.20674
61	6042	11.2695
61	6796	2.88071
62	8613	2.61762
62	9294	11.7897
62	9575	5.49859
62	9737	6.90071
62	9827	3.69686
62	9921	5.50384
63	3006	9.66463
63	3410	0.0334459
63	6636	4.66246
63	9662	0.0376885
63	9888	0.215315
63	9967	21.3783
64	9157	2.7632
64	9716	11.6668
64	9835	9.47255
64	9913	1.02907
64	9924	2.66468
64	9958	8.77528
65	2728	4.26209
65	2819	0.000574788
65	3223	0.00054633
65	3425	3.80586
65	4037	13.5321
65	9386	14.4271
66	3321	0.00755903
66	4503	0.114848
66	4717	1.34479
66	6971	1.55085
66	9237	18.7044
66	9620	14.3383
67	5751	14.44
67	6775	0.0108917
67	9759	3.23731
67	9770	7.46727
67	9928	5.58805
67	9930	5.30812
68	8550	2.19215
68	8631	0.00328991
68	8752	4.94989
68	9243	5.28019
68	9780	9.17781
68	9967	14.4914
69	465	0.178757
69	5243	0.0131988
69	7651	0.111697
69	8320	0.0310813
69	9723	14.9457
69	9731	21.661
70	2914	0.00180081
70	4693	1.28907
70	8943	0.0211147
70	9633	2.21416
70	9986	18.0968
70	9991	14.4868
71	1268	3.81517
71	2654	4.04517
71	3975	13.7397
71	4739	3.92812
71	7338	7.48683
71	8877	2.9943
72	5816	3.81137
72	6068	7.92503
72	7386	3.76162
72	8185	6.10198
72	9571	0.216064
72	9793	14.1859
73	2437	6.99056
73	2911	8.6178
73	4273	5.99164
73	5485	0.0783329
73	6023	8.16486
73	7620	5.98091
74	5882	0.00884915
74	6570	9.57975
74	7478	4.80703
74	8555	0.0134885
74	8840	5.09456
74	9164	16.4831
75	5497	3.3797
75	8144	5.11778
75	8458	6.04898
75	8466	7.05354
75	9844	2.06185
75	9998	12.3682
76	2019	0.0050229
76	3590	14.9107
76	4400	0.829167
76	5933	9.66249
76	6698	11.1083
76	8317	0.0262573
77	772	2.0652
77	1481	0.452964
77	7770	2.5114
77	8592	0.0100711
77	8829	13.9197
77	9454	17.0136
78	8115	2.43587
78	8452	8.3809
78	9168	0.0200224
78	9227	3.57247
78	9424	0.0319256
78	9862	21.5481
79	6200	7.10385
79	6756	6.85773
79	6786	7.63842
79	9046	4.60215e-05
79	9142	2.17647
79	9857	12.2629
80	1691	7.78384
80	3717	0.110696
80	5439	5.97711
80	6341	7.83905
80	6793	0.117847
80	9921	15.0653
81	501	8.36059
81	2057	1.15897
