1	262 
2	103 
3	15 
4	12 
5	179 
6	71 
7	333 
8	209 
9	380 
10	211 
11	137 
12	195 
13	293 
14	228 
15	268 
16	257 
17	265 
18	335 
19	29 
20	88 
21	15 
22	335 
23	306 
24	389 
25	126 
26	289 
27	369 
28	213 
29	252 
30	140 
31	197 
32	200 
33	281 
34	332 
35	68 
36	301 
37	323 
38	33 
39	322 
40	318 
41	376 
42	90 
43	285 
44	109 
45	36 
46	230 
47	69 
48	27 
49	171 
50	103 
51	182 
52	23 
53	152 
54	51 
55	160 
56	282 
57	343 
58	318 
59	46 
60	152 
61	138 
62	392 
63	238 
64	12 
65	25 
66	185 
67	339 
68	8 
69	145 
70	297 
71	108 
72	151 
73	313 
74	65 
75	286 
76	197 
77	280 
78	38 
79	117 
80	327 
81	260 
82	335 
83	241 
84	378 
85	210 
86	373 
87	9 
88	82 
89	246 
90	142 
91	242 
92	229 
93	373 
94	390 
95	268 
96	47 
97	61 
98	8 
99	84 
100	7 
101	21 
102	77 
103	328 
104	198 
105	246 
106	89 
107	196 
108	174 
109	238 
110	70 
111	60 
112	188 
113	73 
114	240 
115	199 
116	331 
117	90 
118	173 
119	362 
120	329 
121	128 
122	81 
123	136 
124	301 
125	91 
126	282 
127	111 
128	358 
129	147 
130	135 
131	345 
132	101 
133	373 
134	119 
135	62 
136	144 
137	380 
138	353 
139	148 
140	322 
141	61 
142	277 
143	384 
144	101 
145	74 
146	350 
147	113 
148	72 
149	172 
150	301 
151	388 
152	237 
153	356 
154	140 
155	203 
156	79 
157	279 
158	88 
159	382 
160	253 
161	264 
162	204 
163	151 
164	229 
165	275 
166	394 
167	107 
168	2 
169	285 
170	387 
171	13 
172	164 
173	136 
174	349 
175	137 
176	263 
177	28 
178	97 
179	177 
180	117 
181	194 
182	349 
183	158 
184	62 
185	46 
186	289 
187	214 
188	51 
189	106 
190	3 
191	164 
192	2 
193	150 
194	294 
195	135 
196	29 
197	119 
198	207 
199	234 
200	126 
201	218 
202	14 
203	372 
204	161 
205	82 
206	121 
207	126 
208	135 
209	112 
210	59 
211	44 
212	70 
213	376 
214	231 
215	398 
216	120 
217	157 
218	397 
219	272 
220	77 
221	209 
222	123 
223	369 
224	142 
225	260 
226	65 
227	280 
228	261 
229	364 
230	318 
231	218 
232	9 
233	180 
234	189 
235	45 
236	74 
237	42 
238	231 
239	381 
240	81 
241	67 
242	178 
243	216 
244	291 
245	42 
246	127 
247	17 
248	246 
249	306 
250	223 
251	280 
252	99 
253	326 
254	45 
255	102 
256	234 
257	18 
258	383 
259	227 
260	243 
261	76 
262	188 
263	277 
264	336 
265	281 
266	144 
267	51 
268	122 
269	112 
270	42 
271	398 
272	356 
273	141 
274	311 
275	393 
276	85 
277	22 
278	347 
279	344 
280	322 
281	300 
282	255 
283	268 
284	378 
285	122 
286	173 
287	395 
288	45 
289	386 
290	14 
291	387 
292	255 
293	317 
294	166 
295	166 
296	11 
297	375 
298	64 
299	42 
300	22 
301	99 
302	360 
303	22 
304	129 
305	212 
306	280 
307	30 
308	197 
309	250 
310	170 
311	389 
312	399 
313	262 
314	234 
315	153 
316	104 
317	49 
318	206 
319	214 
320	154 
321	35 
322	375 
323	126 
324	149 
325	250 
326	48 
327	183 
328	87 
329	100 
330	366 
331	242 
332	210 
333	244 
334	81 
335	129 
336	151 
337	44 
338	284 
339	162 
340	54 
341	193 
342	82 
343	202 
344	343 
345	166 
346	282 
347	216 
348	269 
349	40 
350	131 
351	128 
352	100 
353	119 
354	173 
355	19 
356	33 
357	188 
358	329 
359	160 
360	295 
361	134 
362	383 
363	69 
364	304 
365	208 
366	232 
367	314 
368	290 
369	262 
370	358 
371	378 
372	211 
373	290 
374	26 
375	267 
376	188 
377	102 
378	378 
379	311 
380	138 
381	232 
382	177 
383	395 
384	173 
385	195 
386	195 
387	335 
388	365 
389	36 
390	242 
391	44 
392	293 
393	293 
394	272 
395	284 
396	42 
397	283 
398	371 
399	365 
400	374 
401	37 
402	28 
403	94 
404	334 
405	378 
406	91 
407	95 
408	283 
409	16 
410	236 
411	345 
412	389 
413	254 
414	8 
415	152 
416	176 
417	162 
418	340 
419	115 
420	138 
421	371 
422	95 
423	249 
424	43 
425	359 
426	77 
427	64 
428	267 
429	77 
430	326 
431	262 
432	295 
433	187 
434	35 
435	192 
436	5 
437	75 
438	200 
439	273 
440	329 
441	362 
442	93 
443	256 
444	74 
445	202 
446	58 
447	172 
448	332 
449	62 
450	337 
451	218 
452	170 
453	350 
454	294 
455	329 
456	221 
457	32 
458	153 
459	108 
460	8 
461	324 
462	328 
463	332 
464	114 
465	77 
466	182 
467	21 
468	184 
469	367 
470	126 
471	218 
472	67 
473	99 
474	357 
475	108 
476	100 
477	257 
478	356 
479	173 
480	164 
481	123 
482	376 
483	207 
484	149 
485	19 
486	234 
487	280 
488	266 
489	367 
490	73 
491	46 
492	394 
493	147 
494	2 
495	397 
496	143 
497	243 
498	205 
499	158 
500	77 
501	278 
502	342 
503	317 
504	136 
505	93 
506	270 
507	244 
508	60 
509	47 
510	259 
511	139 
512	394 
513	396 
514	193 
515	2 
516	197 
517	200 
518	102 
519	28 
520	364 
521	116 
522	194 
523	44 
524	226 
525	125 
526	192 
527	236 
528	248 
529	244 
530	359 
531	276 
532	324 
533	330 
534	334 
535	191 
536	251 
537	78 
538	132 
539	250 
540	38 
541	105 
542	320 
543	315 
544	21 
545	37 
546	302 
547	316 
548	103 
549	294 
550	201 
551	119 
552	322 
553	28 
554	76 
555	208 
556	279 
557	374 
558	70 
559	278 
560	252 
561	191 
562	87 
563	325 
564	386 
565	83 
566	220 
567	118 
568	171 
569	53 
570	213 
571	321 
572	169 
573	213 
574	170 
575	233 
576	175 
577	187 
578	236 
579	363 
580	235 
581	208 
582	390 
583	98 
584	371 
585	88 
586	352 
587	290 
588	90 
589	11 
590	250 
591	56 
592	334 
593	100 
594	289 
595	303 
596	122 
597	319 
598	246 
599	164 
600	108 
601	384 
602	398 
603	50 
604	94 
605	256 
606	158 
607	81 
608	106 
609	97 
610	281 
611	223 
612	247 
613	275 
614	35 
615	397 
616	303 
617	153 
618	339 
619	100 
620	28 
621	396 
622	50 
623	351 
624	226 
625	41 
626	165 
627	273 
628	283 
