1	69 
2	82 
3	192 
4	83 
5	18 
6	165 
7	123 
8	102 
9	125 
10	4 
11	162 
12	20 
13	98 
14	47 
15	1 
16	135 
17	122 
18	228 
19	254 
20	27 
21	264 
22	26 
23	8 
24	228 
25	252 
26	12 
27	113 
28	158 
29	177 
30	226 
31	261 
32	31 
33	34 
34	183 
35	29 
36	174 
37	217 
38	161 
39	179 
40	228 
41	205 
42	6 
43	250 
44	84 
45	260 
46	161 
47	227 
48	155 
49	203 
50	226 
51	114 
52	71 
53	36 
54	145 
55	178 
56	235 
57	164 
58	201 
59	30 
60	99 
61	54 
62	63 
63	57 
64	248 
65	127 
66	88 
67	24 
68	159 
69	145 
70	12 
71	119 
72	59 
73	44 
74	159 
75	174 
76	190 
77	261 
78	104 
79	135 
80	167 
81	139 
82	110 
83	242 
84	238 
85	2 
86	257 
87	250 
88	258 
89	234 
90	93 
91	252 
92	228 
93	112 
94	238 
95	165 
96	205 
97	262 
98	8 
99	147 
100	183 
101	133 
102	125 
103	247 
104	256 
105	109 
106	92 
107	96 
108	116 
109	235 
110	268 
111	112 
112	1 
113	64 
114	22 
115	88 
116	260 
117	17 
118	7 
119	258 
120	152 
121	9 
122	42 
123	142 
124	61 
125	164 
126	242 
127	162 
128	23 
129	220 
130	61 
131	173 
132	198 
133	69 
134	209 
135	198 
136	21 
137	239 
138	195 
139	54 
140	65 
141	191 
142	107 
143	152 
144	243 
145	209 
146	211 
147	101 
148	34 
149	50 
150	102 
151	87 
152	90 
153	118 
154	20 
155	211 
156	115 
157	78 
158	71 
159	127 
160	121 
161	164 
162	93 
163	158 
164	5 
165	266 
166	261 
167	128 
168	110 
169	3 
170	17 
171	110 
172	13 
173	153 
174	97 
175	209 
176	49 
177	99 
178	148 
179	81 
180	131 
181	142 
182	144 
183	82 
184	250 
185	4 
186	125 
187	9 
188	155 
189	22 
190	141 
191	238 
192	121 
193	53 
194	261 
195	163 
196	174 
197	18 
198	43 
199	64 
200	2 
201	133 
202	254 
203	224 
204	2 
205	127 
206	265 
207	78 
208	17 
209	235 
210	40 
211	155 
212	37 
213	208 
214	157 
215	47 
216	63 
217	142 
218	54 
219	244 
220	138 
221	246 
222	140 
223	208 
224	118 
225	119 
226	106 
227	216 
228	271 
229	87 
230	258 
231	252 
232	149 
233	272 
234	53 
235	114 
236	231 
237	159 
238	185 
239	26 
240	182 
241	74 
242	23 
243	147 
244	238 
245	1 
246	221 
247	57 
248	239 
249	203 
250	272 
251	228 
252	149 
253	254 
254	66 
255	157 
256	258 
257	9 
258	205 
259	230 
260	63 
261	200 
262	96 
263	125 
264	1 
265	139 
266	268 
267	140 
268	84 
269	173 
270	227 
271	238 
272	258 
273	121 
274	169 
275	237 
276	210 
277	180 
278	259 
279	9 
280	89 
281	36 
282	253 
283	228 
284	142 
285	280 
286	206 
287	71 
288	244 
289	194 
290	243 
291	32 
292	234 
293	205 
294	38 
295	122 
296	236 
297	203 
298	81 
299	31 
300	145 
301	99 
302	115 
303	192 
304	214 
305	123 
306	3 
307	57 
308	169 
309	89 
310	151 
311	45 
312	224 
313	36 
314	109 
315	71 
316	41 
317	53 
318	146 
319	118 
320	140 
321	236 
322	62 
323	266 
324	91 
325	24 
326	268 
327	2 
328	181 
329	54 
330	149 
331	30 
332	97 
333	209 
334	121 
335	268 
336	160 
337	53 
338	91 
339	71 
340	58 
341	161 
342	246 
343	18 
344	214 
345	209 
346	202 
347	7 
348	68 
349	224 
350	146 
351	194 
352	261 
353	56 
354	197 
355	270 
356	272 
357	161 
358	261 
359	255 
360	18 
361	242 
362	73 
363	242 
364	256 
365	261 
366	138 
367	130 
368	69 
369	21 
370	231 
371	166 
372	252 
373	233 
374	203 
375	2 
376	177 
377	82 
378	209 
379	102 
380	217 
381	99 
382	229 
383	277 
384	1 
385	10 
386	217 
387	229 
388	230 
389	210 
390	64 
391	72 
392	49 
393	21 
394	130 
395	264 
396	37 
397	258 
